column 1,column 2
3.191199935,6.907490083
2.904044064,5.447200697
2.750485957,5.131462451
2.642994982,4.815724205
2.559424708,4.657855083
2.490635464,4.578920521
2.431934602,4.578920521
2.380581224,4.105313153
2.334830426,3.750107626
2.293500402,3.671173065
2.255752375,3.592238504
2.220968801,3.473836662
2.188681386,3.434369381
2.158526286,3.315967539
2.130214989,3.276500258
2.103514727,3.197565697
2.078234886,3.197565697
2.054217333,3.197565697
2.031329383,2.881827451
2.009458575,2.80289289
1.988508728,2.80289289
1.96839692,2.723958328
1.949051148,2.723958328
1.930408455,2.684491048
1.912413487,2.684491048
1.895017292,2.605556486
1.878176368,2.566089205
1.861851868,2.526621925
1.846008963,2.526621925
1.830616292,2.487154644
1.815645521,2.447687363
1.801070954,2.408220083
1.786869221,2.408220083
1.773018995,2.368752802
1.759500765,2.368752802
1.746296627,2.329285521
1.733390118,2.329285521
1.720766057,2.25035096
1.708410419,2.25035096
1.696310217,2.210883679
1.684453402,2.210883679
1.672828772,2.171416398
1.661425897,2.171416398
1.650235046,2.092481837
1.639247127,2.053014556
1.628453631,2.013547276
1.617846581,1.974079995
1.607418493,1.934612714
1.597162331,1.934612714
1.587071472,1.934612714
1.577139678,1.895145433
1.567361061,1.895145433
1.557730061,1.855678153
1.54824142,1.855678153
1.538890161,1.855678153
1.529671568,1.816210872
1.520581168,1.737276311
1.511614712,1.737276311
1.502768165,1.737276311
1.494037688,1.69780903
1.485419625,1.69780903
1.476910495,1.658341749
1.468506978,1.658341749
1.460205903,1.618874469
1.452004246,1.579407188
1.443899115,1.579407188
1.435887743,1.579407188
1.427967483,1.579407188
1.420135801,1.539939907
1.412390268,1.500472626
1.404728553,1.461005346
1.397148423,1.461005346
1.389647731,1.461005346
1.382224417,1.421538065
1.374876499,1.421538065
1.367602072,1.421538065
1.360399303,1.382070784
1.353266429,1.342603504
1.346201749,1.342603504
1.339203626,1.303136223
1.332270481,1.303136223
1.325400791,1.303136223
1.318593087,1.303136223
1.311845951,1.263668942
1.305158012,1.263668942
1.298527947,1.263668942
1.291954475,1.263668942
1.285436361,1.263668942
1.278972407,1.224201662
1.272561454,1.224201662
1.266202381,1.1452671
1.259894103,1.1452671
1.253635567,1.105799819
1.247425753,1.105799819
1.241263673,1.105799819
1.235148368,1.066332539
1.229078909,1.066332539
1.223054392,1.026865258
1.217073941,1.026865258
1.211136707,1.026865258
1.205241861,1.026865258
1.199388602,0.9873979773
1.193576148,0.9873979773
1.187803742,0.9873979773
1.182070645,0.9873979773
1.17637614,0.9479306966
1.170719528,0.9479306966
1.16510013,0.9479306966
1.159517284,0.9479306966
1.153970347,0.9479306966
1.148458689,0.9479306966
1.142981701,0.9479306966
1.137538787,0.9479306966
1.132129365,0.9479306966
1.12675287,0.9479306966
1.121408751,0.9084634159
1.116096467,0.9084634159
1.110815495,0.9084634159
1.105565322,0.9084634159
1.100345448,0.9084634159
1.095155383,0.8689961352
1.089994652,0.8689961352
1.084862789,0.8689961352
1.079759339,0.8689961352
1.074683858,0.8295288545
1.069635911,0.8295288545
1.064615075,0.7900615738
1.059620933,0.7900615738
1.054653081,0.7900615738
1.049711122,0.7900615738
1.044794668,0.7900615738
1.039903339,0.7505942931
1.035036764,0.7505942931
1.03019458,0.7505942931
1.025376431,0.7505942931
1.020581969,0.7505942931
1.015810853,0.7505942931
1.011062749,0.7505942931
1.00633733,0.7111270124
1.001634276,0.7111270124
0.9969532731,0.7111270124
0.9922940139,0.7111270124
0.9876561971,0.7111270124
0.9830395275,0.7111270124
0.9784437154,0.7111270124
0.9738684772,0.6716597317
0.9693135345,0.6716597317
0.9647786144,0.6716597317
0.9602634491,0.6716597317
0.9557677761,0.6716597317
0.9512913376,0.6716597317
0.9468338809,0.6716597317
0.9423951578,0.6716597317
0.9379749247,0.6716597317
0.9335729427,0.6716597317
0.9291889771,0.6716597317
0.9248227973,0.632192451
0.9204741771,0.632192451
0.9161428943,0.632192451
0.9118287305,0.632192451
0.9075314712,0.5927251703
0.9032509058,0.5927251703
0.8989868272,0.5927251703
0.8947390321,0.5927251703
0.8905073203,0.5927251703
0.8862914955,0.5927251703
0.8820913642,0.5532578896
0.8779067368,0.5532578896
0.8737374262,0.5532578896
0.8695832489,0.5532578896
0.8654440243,0.5137906089
0.8613195746,0.5137906089
0.8572097251,0.5137906089
0.8531143038,0.5137906089
0.8490331417,0.5137906089
0.8449660722,0.5137906089
0.8409129315,0.5137906089
0.8368735584,0.5137906089
0.8328477943,0.4743233282
0.828835483,0.4743233282
0.8248364706,0.4743233282
0.8208506057,0.4743233282
0.8168777394,0.4743233282
0.8129177247,0.4743233282
0.8089704172,0.4348560475
0.8050356743,0.4348560475
0.8011133559,0.4348560475
0.7972033237,0.4348560475
0.7933054416,0.4348560475
0.7894195755,0.4348560475
0.7855455932,0.4348560475
0.7816833645,0.4348560475
0.7778327609,0.3953887668
0.773993656,0.3953887668
0.770165925,0.3953887668
0.7663494451,0.3953887668
0.7625440949,0.3953887668
0.7587497549,0.3953887668
0.7549663074,0.3953887668
0.7511936361,0.3953887668
0.7474316264,0.3953887668
0.7436801652,0.3559214861
0.7399391412,0.3559214861
0.7362084442,0.3559214861
0.7324879659,0.3559214861
0.7287775991,0.3559214861
0.7250772382,0.3559214861
0.721386779,0.3559214861
0.7177061188,0.3559214861
0.7140351559,0.3164542054
0.7103737902,0.3164542054
0.7067219228,0.3164542054
0.7030794561,0.3164542054
0.6994462938,0.3164542054
0.6958223407,0.3164542054
0.6922075029,0.3164542054
0.6886016877,0.2769869247
0.6850048035,0.2769869247
0.6814167599,0.2769869247
0.6778374674,0.2769869247
0.674266838,0.237519644
0.6707047845,0.237519644
0.6671512208,0.237519644
0.6636060618,0.237519644
0.6600692236,0.237519644
0.6565406231,0.237519644
0.6530201784,0.237519644
0.6495078084,0.237519644
0.646003433,0.237519644
0.642506973,0.237519644
0.6390183502,0.237519644
0.6355374873,0.237519644
0.6320643079,0.1980523633
0.6285987364,0.1980523633
0.6251406981,0.1980523633
0.6216901191,0.1980523633
0.6182469265,0.1980523633
0.614811048,0.1980523633
0.6113824122,0.1980523633
0.6079609486,0.1980523633
0.6045465872,0.1980523633
0.601139259,0.1980523633
0.5977388958,0.1980523633
0.5943454299,0.1980523633
0.5909587945,0.1980523633
0.5875789235,0.1980523633
0.5842057514,0.1980523633
0.5808392135,0.1585850826
0.5774792458,0.1585850826
0.5741257849,0.1585850826
0.570778768,0.1585850826
0.5674381331,0.1585850826
0.5641038188,0.1585850826
0.5607757642,0.1585850826
0.5574539092,0.1585850826
0.5541381942,0.1585850826
0.5508285602,0.1585850826
0.5475249488,0.1585850826
0.5442273023,0.1585850826
0.5409355633,0.1585850826
0.5376496753,0.1585850826
0.5343695822,0.1585850826
0.5310952282,0.1585850826
0.5278265585,0.1191178018
0.5245635185,0.1191178018
0.5213060542,0.1191178018
0.5180541121,0.1191178018
0.5148076394,0.1191178018
0.5115665835,0.1191178018
0.5083308924,0.1191178018
0.5051005146,0.1191178018
0.5018753992,0.1191178018
0.4986554956,0.1191178018
0.4954407536,0.1191178018
0.4922311236,0.1191178018
0.4890265566,0.1191178018
0.4858270036,0.1191178018
0.4826324163,0.1191178018
0.479442747,0.1191178018
0.476257948,0.1191178018
0.4730779725,0.07965052115
0.4699027736,0.07965052115
0.4667323052,0.07965052115
0.4635665214,0.07965052115
0.4604053767,0.07965052115
0.4572488262,0.07965052115
0.454096825,0.07965052115
0.4509493289,0.07965052115
0.4478062939,0.04018324044
0.4446676764,0.04018324044
0.4415334332,0.04018324044
0.4384035215,0.04018324044
0.4352778986,0.04018324044
0.4321565224,0.04018324044
0.429039351,0.04018324044
0.425926343,0.04018324044
0.422817457,0.04018324044
0.4197126524,0.04018324044
0.4166118884,0.04018324044
0.4135151248,0.04018324044
0.4104223218,0.04018324044
0.4073334397,0.04018324044
0.4042484392,0.0007159597406
0.4011672812,0.0007159597406
0.398089927,0.0007159597406
0.3950163382,0.0007159597406
0.3919464765,0.0007159597406
0.3888803042,0.0007159597406
0.3858177835,0.0007159597406
0.3827588772,0.0007159597406
0.3797035481,0.0007159597406
0.3766517595,0.0007159597406
0.3736034747,0.0007159597406
0.3705586576,0.0007159597406
0.367517272,0.0007159597406
0.3644792822,-0.03875132096
0.3614446526,-0.03875132096
0.3584133478,-0.03875132096
0.3553853329,-0.03875132096
0.352360573,-0.03875132096
0.3493390335,-0.03875132096
0.34632068,-0.03875132096
0.3433054783,-0.03875132096
0.3402933946,-0.03875132096
0.337284395,-0.03875132096
0.3342784462,-0.03875132096
0.3312755148,-0.03875132096
0.3282755678,-0.03875132096
0.3252785722,-0.03875132096
0.3222844954,-0.07821860166
0.319293305,-0.07821860166
0.3163049686,-0.07821860166
0.3133194543,-0.07821860166
0.31033673,-0.07821860166
0.3073567641,-0.07821860166
0.3043795252,-0.07821860166
0.3014049818,-0.07821860166
0.2984331028,-0.07821860166
0.2954638573,-0.07821860166
0.2924972145,-0.07821860166
0.2895331437,-0.07821860166
0.2865716144,-0.07821860166
0.2836125965,-0.07821860166
0.2806560597,-0.07821860166
0.2777019741,-0.07821860166
0.27475031,-0.07821860166
0.2718010376,-0.07821860166
0.2688541276,-0.07821860166
0.2659095505,-0.07821860166
0.2629672772,-0.07821860166
0.2600272786,-0.07821860166
0.2570895259,-0.07821860166
0.2541539903,-0.07821860166
0.2512206432,-0.07821860166
0.2482894561,-0.1176858824
0.2453604008,-0.1176858824
0.242433449,-0.1176858824
0.2395085727,-0.1176858824
0.2365857439,-0.1176858824
0.2336649349,-0.1176858824
0.2307461179,-0.1176858824
0.2278292655,-0.1176858824
0.2249143501,-0.1176858824
0.2220013445,-0.1176858824
0.2190902216,-0.1176858824
0.2161809541,-0.1176858824
0.2132735153,-0.1176858824
0.2103678782,-0.1176858824
0.207464016,-0.1571531631
0.2045619023,-0.1571531631
0.2016615104,-0.1571531631
0.1987628139,-0.1571531631
0.1958657866,-0.1571531631
0.1929704022,-0.1571531631
0.1900766346,-0.1571531631
0.1871844579,-0.1571531631
0.184293846,-0.1571531631
0.1814047732,-0.1571531631
0.1785172138,-0.1571531631
0.175631142,-0.1571531631
0.1727465325,-0.1571531631
0.1698633596,-0.1571531631
0.1669815981,-0.1571531631
0.1641012226,-0.1571531631
0.1612222079,-0.1571531631
0.158344529,-0.1571531631
0.1554681607,-0.1571531631
0.1525930781,-0.1571531631
0.1497192563,-0.1571531631
0.1468466705,-0.1571531631
0.143975296,-0.1571531631
0.1411051079,-0.1571531631
0.1382360819,-0.1966204438
0.1353681932,-0.1966204438
0.1325014175,-0.1966204438
0.1296357304,-0.1966204438
0.1267711074,-0.1966204438
0.1239075243,-0.1966204438
0.121044957,-0.1966204438
0.1181833812,-0.1966204438
0.1153227728,-0.1966204438
0.1124631078,-0.1966204438
0.1096043622,-0.1966204438
0.106746512,-0.1966204438
0.1038895334,-0.1966204438
0.1010334026,-0.1966204438
0.09817809565,-0.1966204438
0.09532358894,-0.1966204438
0.09246985873,-0.1966204438
0.08961688138,-0.1966204438
0.08676463328,-0.1966204438
0.08391309086,-0.1966204438
0.08106223061,-0.1966204438
0.07821202903,-0.1966204438
0.07536246267,-0.1966204438
0.07251350813,-0.1966204438
0.06966514203,-0.2360877245
0.06681734102,-0.2360877245
0.0639700818,-0.2360877245
0.06112334108,-0.2360877245
0.05827709562,-0.2360877245
0.05543132219,-0.2360877245
0.05258599759,-0.2360877245
0.04974109867,-0.2360877245
0.04689660226,-0.2360877245
0.04405248525,-0.2360877245
0.04120872454,-0.2360877245
0.03836529704,-0.2360877245
0.03552217969,-0.2360877245
0.03267934946,-0.2360877245
0.0298367833,-0.2360877245
0.02699445821,-0.2360877245
0.02415235119,-0.2755550052
0.02131043925,-0.2755550052
0.01846869941,-0.2755550052
0.0156271087,-0.2755550052
0.01278564417,-0.2755550052
0.009944282875,-0.2755550052
0.007103001856,-0.2755550052
0.004261778179,-0.2755550052
0.001420588904,-0.2755550052
-0.001420588904,-0.2755550052
-0.004261778179,-0.2755550052
-0.007103001856,-0.2755550052
-0.009944282875,-0.2755550052
-0.01278564417,-0.2755550052
-0.0156271087,-0.2755550052
-0.01846869941,-0.2755550052
-0.02131043925,-0.2755550052
-0.02415235119,-0.2755550052
-0.02699445821,-0.2755550052
-0.0298367833,-0.2755550052
-0.03267934946,-0.2755550052
-0.03552217969,-0.2755550052
-0.03836529704,-0.2755550052
-0.04120872454,-0.2755550052
-0.04405248525,-0.2755550052
-0.04689660226,-0.2755550052
-0.04974109867,-0.3150222859
-0.05258599759,-0.3150222859
-0.05543132219,-0.3150222859
-0.05827709562,-0.3150222859
-0.06112334108,-0.3150222859
-0.0639700818,-0.3150222859
-0.06681734102,-0.3150222859
-0.06966514203,-0.3150222859
-0.07251350813,-0.3150222859
-0.07536246267,-0.3150222859
-0.07821202903,-0.3150222859
-0.08106223061,-0.3150222859
-0.08391309086,-0.3150222859
-0.08676463328,-0.3150222859
-0.08961688138,-0.3150222859
-0.09246985873,-0.3150222859
-0.09532358894,-0.3150222859
-0.09817809565,-0.3150222859
-0.1010334026,-0.3150222859
-0.1038895334,-0.3150222859
-0.106746512,-0.3544895666
-0.1096043622,-0.3544895666
-0.1124631078,-0.3544895666
-0.1153227728,-0.3544895666
-0.1181833812,-0.3544895666
-0.121044957,-0.3544895666
-0.1239075243,-0.3544895666
-0.1267711074,-0.3544895666
-0.1296357304,-0.3544895666
-0.1325014175,-0.3544895666
-0.1353681932,-0.3544895666
-0.1382360819,-0.3544895666
-0.1411051079,-0.3544895666
-0.143975296,-0.3544895666
-0.1468466705,-0.3544895666
-0.1497192563,-0.3544895666
-0.1525930781,-0.3544895666
-0.1554681607,-0.3544895666
-0.158344529,-0.3544895666
-0.1612222079,-0.3544895666
-0.1641012226,-0.3544895666
-0.1669815981,-0.3544895666
-0.1698633596,-0.3544895666
-0.1727465325,-0.3939568473
-0.175631142,-0.3939568473
-0.1785172138,-0.3939568473
-0.1814047732,-0.3939568473
-0.184293846,-0.3939568473
-0.1871844579,-0.3939568473
-0.1900766346,-0.3939568473
-0.1929704022,-0.3939568473
-0.1958657866,-0.3939568473
-0.1987628139,-0.3939568473
-0.2016615104,-0.3939568473
-0.2045619023,-0.3939568473
-0.207464016,-0.3939568473
-0.2103678782,-0.3939568473
-0.2132735153,-0.3939568473
-0.2161809541,-0.3939568473
-0.2190902216,-0.3939568473
-0.2220013445,-0.3939568473
-0.2249143501,-0.3939568473
-0.2278292655,-0.3939568473
-0.2307461179,-0.433424128
-0.2336649349,-0.433424128
-0.2365857439,-0.433424128
-0.2395085727,-0.433424128
-0.242433449,-0.433424128
-0.2453604008,-0.433424128
-0.2482894561,-0.433424128
-0.2512206432,-0.433424128
-0.2541539903,-0.433424128
-0.2570895259,-0.433424128
-0.2600272786,-0.433424128
-0.2629672772,-0.433424128
-0.2659095505,-0.433424128
-0.2688541276,-0.433424128
-0.2718010376,-0.433424128
-0.27475031,-0.433424128
-0.2777019741,-0.433424128
-0.2806560597,-0.433424128
-0.2836125965,-0.433424128
-0.2865716144,-0.433424128
-0.2895331437,-0.433424128
-0.2924972145,-0.433424128
-0.2954638573,-0.433424128
-0.2984331028,-0.4728914087
-0.3014049818,-0.4728914087
-0.3043795252,-0.4728914087
-0.3073567641,-0.4728914087
-0.31033673,-0.4728914087
-0.3133194543,-0.4728914087
-0.3163049686,-0.4728914087
-0.319293305,-0.4728914087
-0.3222844954,-0.4728914087
-0.3252785722,-0.4728914087
-0.3282755678,-0.4728914087
-0.3312755148,-0.4728914087
-0.3342784462,-0.4728914087
-0.337284395,-0.4728914087
-0.3402933946,-0.4728914087
-0.3433054783,-0.4728914087
-0.34632068,-0.4728914087
-0.3493390335,-0.4728914087
-0.352360573,-0.4728914087
-0.3553853329,-0.4728914087
-0.3584133478,-0.4728914087
-0.3614446526,-0.4728914087
-0.3644792822,-0.4728914087
-0.367517272,-0.4728914087
-0.3705586576,-0.4728914087
-0.3736034747,-0.4728914087
-0.3766517595,-0.4728914087
-0.3797035481,-0.5123586894
-0.3827588772,-0.5123586894
-0.3858177835,-0.5123586894
-0.3888803042,-0.5123586894
-0.3919464765,-0.5123586894
-0.3950163382,-0.5123586894
-0.398089927,-0.5123586894
-0.4011672812,-0.5123586894
-0.4042484392,-0.5123586894
-0.4073334397,-0.5123586894
-0.4104223218,-0.5123586894
-0.4135151248,-0.5123586894
-0.4166118884,-0.5123586894
-0.4197126524,-0.5123586894
-0.422817457,-0.5123586894
-0.425926343,-0.5123586894
-0.429039351,-0.5123586894
-0.4321565224,-0.5123586894
-0.4352778986,-0.5123586894
-0.4384035215,-0.5123586894
-0.4415334332,-0.5123586894
-0.4446676764,-0.5123586894
-0.4478062939,-0.5123586894
-0.4509493289,-0.5123586894
-0.454096825,-0.5123586894
-0.4572488262,-0.5123586894
-0.4604053767,-0.5123586894
-0.4635665214,-0.5518259701
-0.4667323052,-0.5518259701
-0.4699027736,-0.5518259701
-0.4730779725,-0.5518259701
-0.476257948,-0.5518259701
-0.479442747,-0.5518259701
-0.4826324163,-0.5518259701
-0.4858270036,-0.5518259701
-0.4890265566,-0.5518259701
-0.4922311236,-0.5518259701
-0.4954407536,-0.5518259701
-0.4986554956,-0.5518259701
-0.5018753992,-0.5518259701
-0.5051005146,-0.5518259701
-0.5083308924,-0.5518259701
-0.5115665835,-0.5518259701
-0.5148076394,-0.5518259701
-0.5180541121,-0.5518259701
-0.5213060542,-0.5518259701
-0.5245635185,-0.5518259701
-0.5278265585,-0.5518259701
-0.5310952282,-0.5518259701
-0.5343695822,-0.5518259701
-0.5376496753,-0.5518259701
-0.5409355633,-0.5518259701
-0.5442273023,-0.5912932508
-0.5475249488,-0.5912932508
-0.5508285602,-0.5912932508
-0.5541381942,-0.5912932508
-0.5574539092,-0.5912932508
-0.5607757642,-0.5912932508
-0.5641038188,-0.5912932508
-0.5674381331,-0.5912932508
-0.570778768,-0.5912932508
-0.5741257849,-0.5912932508
-0.5774792458,-0.5912932508
-0.5808392135,-0.5912932508
-0.5842057514,-0.5912932508
-0.5875789235,-0.5912932508
-0.5909587945,-0.5912932508
-0.5943454299,-0.5912932508
-0.5977388958,-0.5912932508
-0.601139259,-0.5912932508
-0.6045465872,-0.5912932508
-0.6079609486,-0.5912932508
-0.6113824122,-0.6307605315
-0.614811048,-0.6307605315
-0.6182469265,-0.6307605315
-0.6216901191,-0.6307605315
-0.6251406981,-0.6307605315
-0.6285987364,-0.6307605315
-0.6320643079,-0.6307605315
-0.6355374873,-0.6307605315
-0.6390183502,-0.6307605315
-0.642506973,-0.6307605315
-0.646003433,-0.6307605315
-0.6495078084,-0.6307605315
-0.6530201784,-0.6307605315
-0.6565406231,-0.6307605315
-0.6600692236,-0.6307605315
-0.6636060618,-0.6307605315
-0.6671512208,-0.6307605315
-0.6707047845,-0.6307605315
-0.674266838,-0.6307605315
-0.6778374674,-0.6702278122
-0.6814167599,-0.6702278122
-0.6850048035,-0.6702278122
-0.6886016877,-0.6702278122
-0.6922075029,-0.6702278122
-0.6958223407,-0.6702278122
-0.6994462938,-0.6702278122
-0.7030794561,-0.6702278122
-0.7067219228,-0.6702278122
-0.7103737902,-0.6702278122
-0.7140351559,-0.6702278122
-0.7177061188,-0.6702278122
-0.721386779,-0.6702278122
-0.7250772382,-0.6702278122
-0.7287775991,-0.6702278122
-0.7324879659,-0.6702278122
-0.7362084442,-0.6702278122
-0.7399391412,-0.6702278122
-0.7436801652,-0.6702278122
-0.7474316264,-0.6702278122
-0.7511936361,-0.7096950929
-0.7549663074,-0.7096950929
-0.7587497549,-0.7096950929
-0.7625440949,-0.7096950929
-0.7663494451,-0.7096950929
-0.770165925,-0.7096950929
-0.773993656,-0.7096950929
-0.7778327609,-0.7096950929
-0.7816833645,-0.7096950929
-0.7855455932,-0.7096950929
-0.7894195755,-0.7096950929
-0.7933054416,-0.7096950929
-0.7972033237,-0.7096950929
-0.8011133559,-0.7096950929
-0.8050356743,-0.7096950929
-0.8089704172,-0.7096950929
-0.8129177247,-0.7096950929
-0.8168777394,-0.7096950929
-0.8208506057,-0.7096950929
-0.8248364706,-0.7096950929
-0.828835483,-0.7491623736
-0.8328477943,-0.7491623736
-0.8368735584,-0.7491623736
-0.8409129315,-0.7491623736
-0.8449660722,-0.7491623736
-0.8490331417,-0.7491623736
-0.8531143038,-0.7491623736
-0.8572097251,-0.7491623736
-0.8613195746,-0.7491623736
-0.8654440243,-0.7491623736
-0.8695832489,-0.7491623736
-0.8737374262,-0.7491623736
-0.8779067368,-0.7491623736
-0.8820913642,-0.7491623736
-0.8862914955,-0.7491623736
-0.8905073203,-0.7491623736
-0.8947390321,-0.7491623736
-0.8989868272,-0.7491623736
-0.9032509058,-0.7491623736
-0.9075314712,-0.7491623736
-0.9118287305,-0.7491623736
-0.9161428943,-0.7491623736
-0.9204741771,-0.7491623736
-0.9248227973,-0.7491623736
-0.9291889771,-0.7491623736
-0.9335729427,-0.7491623736
-0.9379749247,-0.7491623736
-0.9423951578,-0.7491623736
-0.9468338809,-0.7491623736
-0.9512913376,-0.7491623736
-0.9557677761,-0.7491623736
-0.9602634491,-0.7886296543
-0.9647786144,-0.7886296543
-0.9693135345,-0.7886296543
-0.9738684772,-0.7886296543
-0.9784437154,-0.7886296543
-0.9830395275,-0.7886296543
-0.9876561971,-0.7886296543
-0.9922940139,-0.7886296543
-0.9969532731,-0.7886296543
-1.001634276,-0.7886296543
-1.00633733,-0.7886296543
-1.011062749,-0.7886296543
-1.015810853,-0.7886296543
-1.020581969,-0.7886296543
-1.025376431,-0.7886296543
-1.03019458,-0.7886296543
-1.035036764,-0.7886296543
-1.039903339,-0.7886296543
-1.044794668,-0.7886296543
-1.049711122,-0.7886296543
-1.054653081,-0.7886296543
-1.059620933,-0.828096935
-1.064615075,-0.828096935
-1.069635911,-0.828096935
-1.074683858,-0.828096935
-1.079759339,-0.828096935
-1.084862789,-0.828096935
-1.089994652,-0.828096935
-1.095155383,-0.828096935
-1.100345448,-0.828096935
-1.105565322,-0.828096935
-1.110815495,-0.828096935
-1.116096467,-0.828096935
-1.121408751,-0.828096935
-1.12675287,-0.828096935
-1.132129365,-0.828096935
-1.137538787,-0.828096935
-1.142981701,-0.828096935
-1.148458689,-0.828096935
-1.153970347,-0.828096935
-1.159517284,-0.828096935
-1.16510013,-0.828096935
-1.170719528,-0.828096935
-1.17637614,-0.828096935
-1.182070645,-0.8675642157
-1.187803742,-0.8675642157
-1.193576148,-0.8675642157
-1.199388602,-0.8675642157
-1.205241861,-0.8675642157
-1.211136707,-0.8675642157
-1.217073941,-0.8675642157
-1.223054392,-0.8675642157
-1.229078909,-0.8675642157
-1.235148368,-0.8675642157
-1.241263673,-0.8675642157
-1.247425753,-0.8675642157
-1.253635567,-0.8675642157
-1.259894103,-0.9070314964
-1.266202381,-0.9070314964
-1.272561454,-0.9070314964
-1.278972407,-0.9070314964
-1.285436361,-0.9070314964
-1.291954475,-0.9070314964
-1.298527947,-0.9070314964
-1.305158012,-0.9070314964
-1.311845951,-0.9070314964
-1.318593087,-0.9070314964
-1.325400791,-0.9070314964
-1.332270481,-0.9070314964
-1.339203626,-0.9070314964
-1.346201749,-0.9070314964
-1.353266429,-0.9070314964
-1.360399303,-0.9070314964
-1.367602072,-0.9070314964
-1.374876499,-0.9070314964
-1.382224417,-0.9070314964
-1.389647731,-0.9070314964
-1.397148423,-0.9070314964
-1.404728553,-0.9070314964
-1.412390268,-0.9070314964
-1.420135801,-0.9070314964
-1.427967483,-0.9070314964
-1.435887743,-0.9070314964
-1.443899115,-0.9464987771
-1.452004246,-0.9464987771
-1.460205903,-0.9464987771
-1.468506978,-0.9464987771
-1.476910495,-0.9464987771
-1.485419625,-0.9464987771
-1.494037688,-0.9464987771
-1.502768165,-0.9464987771
-1.511614712,-0.9464987771
-1.520581168,-0.9464987771
-1.529671568,-0.9464987771
-1.538890161,-0.9464987771
-1.54824142,-0.9464987771
-1.557730061,-0.9464987771
-1.567361061,-0.9464987771
-1.577139678,-0.9464987771
-1.587071472,-0.9464987771
-1.597162331,-0.9464987771
-1.607418493,-0.9464987771
-1.617846581,-0.9464987771
-1.628453631,-0.9464987771
-1.639247127,-0.9464987771
-1.650235046,-0.9859660578
-1.661425897,-0.9859660578
-1.672828772,-0.9859660578
-1.684453402,-0.9859660578
-1.696310217,-0.9859660578
-1.708410419,-0.9859660578
-1.720766057,-0.9859660578
-1.733390118,-0.9859660578
-1.746296627,-0.9859660578
-1.759500765,-0.9859660578
-1.773018995,-0.9859660578
-1.786869221,-0.9859660578
-1.801070954,-0.9859660578
-1.815645521,-0.9859660578
-1.830616292,-0.9859660578
-1.846008963,-1.025433339
-1.861851868,-1.025433339
-1.878176368,-1.025433339
-1.895017292,-1.025433339
-1.912413487,-1.025433339
-1.930408455,-1.025433339
-1.949051148,-1.025433339
-1.96839692,-1.025433339
-1.988508728,-1.025433339
-2.009458575,-1.025433339
-2.031329383,-1.025433339
-2.054217333,-1.025433339
-2.078234886,-1.025433339
-2.103514727,-1.025433339
-2.130214989,-1.064900619
-2.158526286,-1.064900619
-2.188681386,-1.064900619
-2.220968801,-1.064900619
-2.255752375,-1.064900619
-2.293500402,-1.064900619
-2.334830426,-1.064900619
-2.380581224,-1.064900619
-2.431934602,-1.064900619
-2.490635464,-1.1043679
-2.559424708,-1.1043679
-2.642994982,-1.1043679
-2.750485957,-1.1043679
-2.904044064,-1.1043679
-3.191199935,-1.1043679
